2026/08/24 02:32:01 [error] 343#343: *150216 open() "/var/www/html/index.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "POST /index.php?%25ADd+allow_url_include%3D1+%25ADd+auto_prepend_file%3Dphp://input HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:02 [error] 343#343: *150216 open() "/var/www/html/test.hello" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "POST /test.hello?%25ADd+allow_url_include%3D1+%25ADd+auto_prepend_file%3Dphp://input HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:02 [error] 343#343: *150216 open() "/var/www/html/index.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "POST /index.php?-d+allow_url_include%3don+-d+auto_prepend_file%3dphp%3a//input HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:02 [error] 343#343: *150216 open() "/var/www/html/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:02 [error] 343#343: *150216 open() "/var/www/html/vendor/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:03 [error] 343#343: *150216 open() "/var/www/html/vendor/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:03 [error] 343#343: *150216 open() "/var/www/html/vendor/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:03 [error] 343#343: *150216 open() "/var/www/html/vendor/phpunit/phpunit/LICENSE/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/LICENSE/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:03 [error] 343#343: *150216 open() "/var/www/html/vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:04 [error] 343#343: *150216 open() "/var/www/html/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:04 [error] 343#343: *150216 open() "/var/www/html/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:04 [error] 343#343: *150216 open() "/var/www/html/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:04 [error] 343#343: *150216 open() "/var/www/html/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:04 [error] 343#343: *150216 open() "/var/www/html/lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:05 [error] 343#343: *150216 open() "/var/www/html/lib/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:05 [error] 343#343: *150216 open() "/var/www/html/lib/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:32:05 [error] 343#343: *150216 open() "/var/www/html/lib/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 165.245.172.73, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 02:50:49 [alert] 343#343: *151314 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "157.137.237.4"
